,User_ID,Rating,Movie_ID
9952938,751611,4,2617
6675502,2555170,3,1810
13674637,590607,5,3612
14654255,2060856,4,3860
503496,1897233,2,188
4048656,1595643,5,1110
411147,1256263,3,175
5294543,1439770,4,1470
4300632,2334283,3,1174
10964945,757333,4,2913
11804214,966080,4,3161
1406212,1278144,4,357
5447929,764040,3,1525
13033301,84240,3,3433
4500333,850499,3,1216
14503385,2145195,5,3825
6008416,1852687,3,1650
90695,951707,2,30
6132263,2076358,2,1693
7130346,718288,5,1905
14261726,1942068,3,3756
10054124,2255128,4,2675
14682286,478050,4,3860
16568941,1242854,4,4330
14169391,2611749,5,3730
6704245,1305074,3,1819
4785348,449556,3,1305
3556419,2341018,5,985
6678993,1768554,4,1810
14122946,211022,4,3725
15180770,2622882,2,3938
6581378,2162245,4,1799
10823952,567573,3,2874
16596340,767904,4,4331
234665,1160293,4,83
2100121,676989,2,534
6587971,1343544,4,1799
1287,700747,3,3
11121748,700939,3,2955
2097267,2065106,3,534
12647902,1219679,3,3364
8848874,1088920,4,2372
4588384,1520891,4,1224
2173161,472452,2,564
4566254,1567006,4,1220
6644435,49142,3,1803
16196701,1517824,4,4262
15243010,78331,1,3942
16952923,1693347,2,4392
13904592,748874,5,3648
13088267,648585,5,3446
3293344,1867174,3,886
7488448,2086878,4,2009
1961852,2118838,3,483
3747083,1797427,3,1035
16756535,1905504,4,4356
10979962,440626,4,2920
13622779,2550250,5,3610
7496812,22953,4,2009
1771508,1034259,5,457
17163225,2162665,4,4432
12067361,1977209,3,3253
11849981,650326,4,3168
10772581,362622,2,2873
8361667,864172,4,2200
1805286,72570,3,459
2229082,771787,4,571
13655842,1054467,3,3611
9700413,636124,4,2577
15599306,122622,5,4056
14040298,1367101,3,3689
3872119,182261,3,1073
10182604,2176465,2,2727
1359787,2380830,4,334
1489785,313260,3,367
12404571,182137,4,3315
12379107,1351793,3,3310
9698112,2093058,3,2577
16187249,388847,2,4260
12408866,961789,4,3315
1702976,695330,3,443
9856967,160872,3,2612
10299378,2152852,5,2755
10555126,293258,5,2803
2486875,853135,4,658
15370939,2405506,5,3962
12761833,826184,3,3376
6566857,107379,5,1798
3112781,115821,3,811
17325798,930457,3,4493
16453941,620645,3,4306
13540102,238914,4,3605
16840228,2641802,4,4369
13559797,1476354,5,3605
13406438,2443086,4,3541
5320098,982563,3,1470
11370403,1268464,1,3079
1494029,1097064,5,367
6181482,2472640,4,1703
6493262,675056,3,1792
6558640,1838746,4,1798
220762,1341505,3,83
14180026,979261,4,3733
4272732,1940851,3,1160
17247237,726945,5,4472
17333802,426352,5,4496
1440463,349193,3,357
13614846,1329746,4,3610
2119278,530789,5,550
16995677,99750,5,4402
10348176,1457279,2,2779
5583387,1891004,4,1561
12016662,410018,4,3225
15645295,311070,3,4080
8979741,285943,3,2391
17271882,1791072,5,4479
12385613,2436327,2,3312
6257724,1445127,1,1719
3468221,1707099,2,942
10974384,2218269,3,2920
6639857,496087,5,1803
16984857,822590,3,4393
4769123,483077,5,1300
2289721,588280,5,577
3169926,1856268,4,831
16761548,24887,5,4356
10323151,2079036,4,2771
614992,1333073,4,197
10519720,212794,3,2800
8245817,1607082,4,2178
5292931,2574258,2,1470
17255323,1036836,3,4474
17265834,816213,4,4479
7046207,1741330,2,1905
12978944,11005,4,3427
12924119,2553292,3,3427
3149110,206222,3,819
13342423,1654137,5,3538
11503621,2163203,2,3106
8401419,350833,3,2209
12883281,67949,4,3418
8950370,2039272,5,2389
15757728,1542054,3,4123
15385970,2159724,3,3966
15747385,216592,4,4123
9881941,566197,3,2612
13278405,1847890,4,3515
12298116,181207,5,3285
1172309,1348110,3,313
6294805,1076696,2,1741
523570,755439,4,191
16918114,7949,3,4389
7803896,1841531,1,2113
17221024,971538,5,4472
7277668,1647484,4,1962
3864793,40835,4,1073
3793438,1621913,4,1050
14350030,384710,4,3787
8947316,1312013,4,2389
14546351,1156011,4,3826
1453806,2012121,4,357
11178376,467885,4,2981
1270151,2197372,5,329
4235651,283079,2,1145
7996041,1466529,5,2152
12301693,2371144,5,3285
4009628,2143903,4,1110
8247557,1111568,5,2178
6150520,1709076,4,1700
11906763,1957037,3,3197
13086854,424371,3,3446
8131750,2402282,3,2163
6493601,1796812,2,1792
9124688,1437916,4,2430
7952371,922812,4,2136
14366279,2561713,4,3798
14128755,664529,4,3728
16481969,600710,4,4306
15157095,1746835,4,3938
3234463,790207,5,859
9206068,190474,5,2452
10993931,2036122,4,2922
8487722,2044635,2,2252
7435113,361375,5,2000
12469714,2409353,2,3320
4007840,2143526,5,1110
14961582,2414655,4,3917
800686,247999,3,256
16505478,1065590,3,4315
9030826,1101854,4,2395
16049922,1895367,3,4219
16434591,2162729,4,4306
5682786,1216109,4,1582
14732905,1783142,4,3864
9950353,320105,3,2617
9298428,1137764,5,2456
4974615,1279667,5,1367
16222428,2223890,4,4262
10876281,1526688,5,2897
11590496,865622,3,3113
1142640,1808328,4,312
16416742,2081709,5,4306
8911544,29933,4,2379
13017364,790264,3,3433
8021615,1788110,3,2152
15210897,2029744,1,3938
483166,998185,3,185
12687876,341108,4,3368
8705040,1811707,3,2342
9305484,1467316,3,2456
6038799,2330530,3,1659
13886280,436072,5,3648
5110889,142085,2,1425
320250,614096,4,143
3017691,1877868,3,789
13174227,1569342,4,3466
7998216,204011,5,2152
2721928,1508633,4,708
51807,1963758,4,28
6054615,2473451,5,1660
1910443,38129,4,482
15367020,2592597,5,3962
14653506,1139145,3,3860
1670118,1165045,4,442
5118086,1685083,3,1425
681414,2385741,4,209
13068185,2458826,2,3441
153658,2540516,3,44
16477525,339995,4,4306
8905371,760924,3,2376
8151474,1529010,3,2171
13536887,1507168,3,3605
14860187,2463409,2,3903
4663359,732363,3,1264
6701089,803596,3,1819
9826459,1734843,4,2594
14861736,1367906,4,3903
7061882,134883,5,1905
9218778,2454928,3,2452
16145521,679946,5,4256
11379618,373082,5,3079
8817426,151085,4,2372
15525328,755749,3,4043
5402929,2340228,2,1509
9112814,1360119,1,2430
16502621,1403217,5,4310
15434865,1694142,4,3999
12512988,834968,2,3333
14434865,33612,5,3817
264053,791291,2,110
7713378,1310883,5,2095
16361020,2235640,3,4302
16146348,2170938,5,4256
12880014,1573566,2,3418
1983283,255033,2,483
14615933,1799329,4,3860
3607922,1340633,3,985
2830780,1672380,5,750
13188710,309934,3,3478
9320248,2624184,3,2457
8953288,1961161,4,2389
8921576,2214591,4,2380
12731093,2595194,4,3371
9923960,1099895,4,2617
974307,1100246,3,295
14702594,2467814,5,3864
4469829,2435224,4,1202
10583528,307891,3,2813
16231179,2445367,2,4262
8551677,51639,4,2290
2949430,1704316,4,763
16712776,1004963,3,4355
11189288,2308648,3,2992
12566137,673279,3,3333
1808746,1065445,3,459
2113962,441324,2,550
9252973,2199338,5,2452
13359682,1055009,2,3538
12766094,2487378,3,3379
15234670,1743642,4,3938
6160215,1365384,5,1700
11261872,2331185,2,3017
16904420,903186,5,4387
13156107,1144764,3,3466
3647473,1118785,3,994
12524260,746270,4,3333
7580444,2268019,2,2033
10430683,2130924,5,2782
10445712,279696,5,2782
14027405,396595,5,3684
14587704,438674,2,3858
5387960,1925195,2,1502
15956632,1113922,4,4168
14417675,679943,3,3814
11171440,761430,5,2972
6906004,170617,4,1865
6933510,1755612,5,1866
6359129,2412775,3,1744
4967938,1494614,4,1367
9053224,860836,3,2395
8175843,918358,5,2172
11714632,5727,1,3151
16729854,1797375,3,4356
5655154,2649328,3,1571
15057370,1313347,2,3925
1142690,469621,5,312
12825208,1758002,2,3397
13539451,1779414,1,3605
9822040,1533355,3,2594
32055,1324286,4,28
3085027,1512786,3,798
10526288,2648122,3,2800
9471945,1445097,4,2470
8473380,1617329,1,2251
13745028,1481023,3,3624
1409547,1844798,3,357
453361,975993,5,175
7173102,2559036,3,1918
2111504,1585515,3,548
7737283,53694,4,2111
9955748,1743664,2,2622
4186388,1207078,4,1145
5819658,995971,5,1615
16174646,1898008,1,4260
2689300,1461774,4,708
14937813,258840,3,3917
2222566,362334,4,571
6198221,2314755,5,1703
2220620,2007199,5,571
9494547,2501529,3,2478
13747283,198955,4,3624
8561142,1085812,4,2290
10254781,426220,5,2743
10943948,1173488,4,2913
5825473,1787280,5,1615
9108867,1681088,4,2423
4046671,2377518,3,1110
3174786,1805690,4,831
15607026,2180255,4,4064
3004645,937784,4,789
15149142,1819419,3,3938
13166837,1956498,5,3466
13349704,636538,4,3538
17170109,1531229,3,4442
10803259,2202577,4,2874
14132658,1004200,5,3728
11180030,62471,3,2986
14517627,1600265,4,3825
7182276,2057447,2,1918
12154008,217262,3,3265
12485740,2250951,4,3321
16648953,174253,3,4345
1854483,878225,5,468
13416539,2162531,4,3542
2575056,567705,3,682
10846440,279998,3,2889
10207808,1430587,4,2734
467222,2557745,5,175
12999347,1482001,4,3433
12746489,1700131,5,3371
8737212,979563,3,2348
12395311,2047741,2,3312
3043623,1918206,5,798
6690283,1198556,4,1810
5269698,2253953,3,1467
663761,1085610,5,199
9281108,977819,5,2452
13613529,529322,5,3610
4863616,53994,4,1307
8665180,1632700,4,2342
2757525,1030812,4,720
2251901,1247208,5,571
8411318,981619,4,2209
1860086,1017144,3,468
3698858,598256,3,1021
14058473,443308,3,3703
4347665,2348924,5,1180
8359825,219903,3,2200
10613638,1521824,5,2848
8128587,239551,5,2163
14861848,1406534,3,3903
840001,1394012,4,268
15854242,453267,4,4141
6174985,2161048,5,1703
12650474,905676,4,3368
4035936,837872,3,1110
4975760,1596944,2,1367
6975711,282102,4,1884
131632,214973,3,30
15087715,2088272,2,3926
8633953,780768,5,2331
8839409,1721918,4,2372
15048085,1359333,3,3925
8007475,2557336,2,2152
2735657,1432466,5,708
6202633,860188,4,1704
13091346,230044,5,3446
3510625,1942832,2,963
2930546,808523,4,759
14634700,503467,3,3860
15684044,455024,4,4100
11685306,159056,4,3148
13636612,1645067,5,3610
7221180,2166735,5,1955
14553380,1907667,4,3833
7548269,550659,4,2015
5649947,362932,3,1571
6350258,1972787,5,1744
7228642,1526365,3,1959
8692037,922551,2,2342
13915757,857219,3,3648
15346485,1001817,5,3962
2650620,1392168,5,705
1412319,1134084,3,357
17175955,2070822,4,4454
2168668,64059,4,563
14272521,2322377,5,3756
10727938,2466242,4,2862
14680890,686489,5,3860
13891436,545306,5,3648
4754965,357226,4,1295
11100984,1396960,2,2953
5362231,564989,3,1482
8740105,50400,3,2348
243893,1134871,1,97
2235948,1513972,3,571
7900550,141286,5,2128
1531450,1447019,2,393
11077905,2297846,4,2953
16801552,1322941,3,4364
15665186,2542199,1,4089
14951268,1873693,4,3917
9452045,1437304,4,2470
16448919,1923424,4,4306
11053590,412221,4,2942
2226748,839686,2,571
6195613,61077,4,1703
4471521,1317029,4,1202
6801430,2176918,5,1845
16952865,119727,4,4392
9889665,1191697,3,2612
5797767,781151,3,1615
8118353,204139,4,2162
13388146,1658683,5,3541
8376367,2506834,4,2200
11245890,444994,3,3015
14879448,1489224,4,3905
11036534,2794,3,2938
2372777,2625755,3,607
2831609,461485,3,750
1927973,800136,3,483
13258385,2572516,1,3509
12555803,1117772,3,3333
15724385,2084925,4,4123
8102867,575288,4,2161
1478254,1515242,4,361
16200087,727423,3,4262
9278326,1564191,5,2452
3533001,849213,5,963
3758212,1520226,3,1046
11608918,1118641,3,3124
6277564,1181037,3,1722
11477900,2237318,2,3098
8939865,1639792,1,2388
3920474,808753,4,1098
2364497,1305402,4,607
2580001,2181739,4,686
2928447,337743,4,759
9128069,2010123,4,2430
5185802,1765598,5,1428
11589023,2448474,3,3113
6683864,2139612,4,1810
15284771,21117,3,3960
16139016,1598877,3,4256
12057344,699783,3,3253
8798453,2436452,3,2371
16037888,1623676,3,4216
4040374,1135309,5,1110
9046729,31259,4,2395
17303238,1059789,5,4488
245263,321548,3,104
3167144,1567240,3,831
15551109,1486956,3,4054
2821919,1756375,4,746
9969795,2294272,3,2643
1514360,2434276,3,385
10321155,951446,4,2771
6694292,253394,3,1816
16908026,924655,2,4389
4567813,1520122,4,1220
6084967,679869,3,1666
4222646,223213,3,1145
14232215,1678921,3,3756
16665734,128348,5,4345
12577793,2254751,4,3342
4370938,759761,3,1180
16952924,105982,4,4392
12447330,2356468,3,3320
15542721,1544865,3,4043
16662547,973487,4,4345
7042689,112095,3,1902
15226001,1508279,3,3938
2898635,2646027,5,758
696297,1640132,5,216
9837373,2188471,2,2594
15373745,2276779,5,3962
951251,382607,4,290
14222788,1956697,3,3756
15175798,2248567,5,3938
4532253,581952,4,1220
5625548,229458,3,1571
7659384,309909,3,2095
4205443,1430398,4,1145
4030893,565364,4,1110
1421129,735560,5,357
16953078,1507631,3,4392
14432550,2227455,5,3817
8512182,608280,1,2254
5187270,810777,3,1428
14206712,1486911,4,3742
16438004,1851956,4,4306
12248421,704795,1,3282
1598447,760921,5,413
3013287,127238,3,789
75786,103904,3,30
3154625,508584,3,825
6121367,2227611,5,1692
10151907,1079115,4,2699
6879250,2547219,2,1865
16169668,637631,2,4256
13536434,2389578,4,3605
11416609,1398620,5,3079
13361413,72616,5,3538
15105748,1944765,3,3935
17162445,2546237,3,4432
12079846,2056570,5,3254
14157005,2368066,4,3730
1773080,404924,5,457
17057806,1963686,3,4420
10897610,1579537,3,2905
1469569,1969216,5,361
13934965,897838,4,3650
92327,2047178,4,30
13975986,506346,3,3670
6792878,636285,4,1843
13598182,1602153,5,3608
12549839,1825420,4,3333
10199477,837071,3,2734
4797134,1279360,2,1305
7694550,880685,4,2095
6128747,2482204,4,1693
12709831,2453338,5,3369
3588378,1061337,4,985
5630216,1263952,4,1571
9805210,974903,4,2590
2329371,2174749,3,607
13348444,1440487,3,3538
10321778,2615056,4,2771
7956174,2013147,3,2136
2159531,962147,5,554
11499822,313646,4,3106
13958826,653906,4,3668
4384896,2635526,4,1180
9750739,2136480,4,2580
8470057,50259,3,2251
6733300,608438,4,1832
11155505,1437072,4,2960
4978132,1866654,3,1367
13599727,928691,4,3610
5772297,2594004,3,1602
761963,590667,5,241
15356187,1787815,5,3962
8788827,2359405,4,2371
2140285,1560367,3,550
12747795,239053,5,3371
3229965,1721952,5,851
4984280,1273296,4,1370
12106472,833271,1,3254
4072849,1669360,4,1123
17220336,537918,3,4472
8966926,272281,3,2391
14291489,1928430,4,3768
6388471,1835590,2,1754
6024804,551743,2,1659
768491,731874,3,248
13738066,953409,3,3624
15315085,741512,4,3962
2244748,404170,5,571
5558528,1031887,4,1547
16800069,2184048,4,4364
14629659,2555262,2,3860
6208298,1088988,2,1707
10433118,1261520,5,2782
7158512,1655692,5,1905
14464614,572988,5,3824
11608074,2589332,4,3124
1104007,2291727,5,312
11489103,243868,4,3098
13064813,234105,3,3441
11961046,1203237,4,3212
5628975,1343309,3,1571
2327968,1241886,3,607
12043492,2533336,4,3239
16260571,2213751,4,4266
16932849,1809808,2,4392
9595525,64330,3,2521
16227500,1415903,5,4262
12289951,495271,4,3282
11740706,2218945,2,3151
16958802,1925969,5,4393
10252001,375189,5,2743
11230635,2296696,3,3013
5780464,2457291,4,1615
2484548,2546621,4,658
1843343,2156119,5,468
817293,1068104,3,257
13220563,807237,3,3489
15371490,1610971,4,3962
10579288,1093275,2,2813
3640869,2488018,4,994
10836245,558852,3,2876
6495244,1144771,2,1794
15029196,2561554,3,3925
17294924,1221368,3,4488
15324766,785467,5,3962
2997925,1065289,4,788
7791909,421901,4,2112
15172347,2140943,5,3938
7946105,312844,4,2136
4776034,1638595,4,1305
17304095,411290,4,4488
11751513,1237583,4,3151
4734743,1458015,1,1289
5413466,478542,1,1509
15865280,1961584,4,4141
2582400,1227773,3,686
8082138,290916,4,2153
2951349,1325749,5,763
3704890,688182,3,1026
9719496,1882319,4,2578
389621,578076,5,165
2106052,2152310,3,535
12916401,1344925,3,3427
14097761,1458848,2,3715
6405438,1884092,5,1754
15825755,828444,2,4136
11365146,1385011,4,3078
8403176,1385776,4,2209
14229102,2494143,3,3756
8962771,1563695,2,2391
17236272,2304758,5,4472
10037355,34773,4,2660
3304506,2553627,5,886
254944,1851429,4,108
462004,839232,5,175
2675399,276182,4,707
8517980,222897,3,2256
425621,1355138,5,175
4490950,467987,5,1202
12441959,573571,3,3320
8573612,302420,4,2290
5132895,1302499,1,1428
9088577,1392942,4,2408
3813073,983331,1,1066
14480057,2433476,4,3825
16078521,511811,5,4227
14582033,104899,1,3841
13863756,2240439,4,3638
1255471,418420,5,329
16753852,1366133,4,4356
11825825,2056135,3,3165
11453530,437239,1,3085
284935,1982147,3,111
441655,1894895,2,175
5455301,5727,5,1530
8655664,1616135,2,2340
12793362,2213837,5,3385
4151609,1517141,2,1144
10053570,358452,1,2675
999383,738437,3,295
11116432,1998406,2,2953
8142950,1885932,4,2167
14478343,1761985,4,3825
9334258,1700782,2,2460
1776818,2394802,4,457
9922664,2202644,3,2617
5278817,2563849,5,1470
6160365,1467407,4,1700
10243556,471814,4,2743
10546630,36487,4,2803
8406409,462344,5,2209
2028433,2484562,3,501
3223904,289278,3,851
14356444,2496250,4,3787
12600100,1216717,2,3350
6911500,1489711,5,1865
14403346,529787,4,3807
168532,2286538,4,52
2329774,7921,5,607
16427574,898403,5,4306
13439767,807045,4,3551
2278840,480033,4,571
4402985,2011405,4,1180
9708669,2182050,5,2577
11212271,2613340,3,2992
12760371,1547207,2,3371
3128441,754137,1,818
451419,1915847,5,175
12058112,1693417,3,3253
12095439,913677,3,3254
13800181,983355,3,3626
15560465,1772560,3,4056
3783984,488119,3,1046
9084621,2032829,5,2405
2902281,1943161,4,758
16165267,2114376,4,4256
1105437,7284,5,312
14981709,1595299,2,3920
11940616,289278,4,3198
10355010,1359882,2,2779
1051868,1117218,3,299
11073725,2440595,1,2945
16029563,575430,2,4216
8158520,428836,5,2171
5048027,618928,2,1406
1204637,2061204,3,313
1547270,858113,5,405
1712828,1637169,3,443
1956690,790080,5,483
12418801,1973744,3,3315
3819102,1793752,3,1066
7733439,194528,2,2109
5413988,2341591,3,1509
8125377,1493965,3,2163
15319505,2336451,5,3962
14322653,1449229,5,3782
6037178,2602874,4,1659
10532018,2507922,4,2800
5799867,1924968,4,1615
152986,769179,4,44
3505827,1092677,5,962
16554784,1140387,4,4330
16079054,2288627,4,4227
13191205,948422,4,3478
4850512,813791,2,1307
2324227,1891024,3,607
817425,1342077,5,257
435092,1428066,5,175
16821286,648019,3,4366
8779537,1364358,4,2366
13404163,2050817,5,3541
2739520,2317703,4,711
6163086,511234,4,1703
7785626,1803218,3,2112
11964282,2151793,5,3216
16664398,1991943,4,4345
11394799,1845415,4,3079
2654636,1602649,3,705
4204527,2030553,3,1145
13829174,2115174,5,3638
5137421,2540389,4,1428
14214955,1259174,3,3756
6815438,769226,4,1854
8058945,438770,4,2152
7973217,1288346,2,2139
5685808,1234567,2,1582
984067,2399402,2,295
16458604,565979,5,4306
15993559,1288551,4,4207
13196684,1977959,3,3480
16872128,1946242,5,4383
10221116,49890,5,2735
5297235,1477089,5,1470
15526985,1469306,4,4043
7499191,2356870,4,2009
9419045,77954,4,2465
16955614,1763105,2,4393
11986033,2535914,3,3222
933350,1534091,2,285
218574,1575876,4,83
2690598,1032488,4,708
11870868,496087,2,3174
2329575,1343309,3,607
10269460,2352248,3,2743
13201649,946691,5,3481
3709214,1689386,3,1026
15837523,2196245,3,4141
5527458,2453503,3,1542
6182233,619729,5,1703
7019187,678384,3,1901
2765509,1636032,5,720
10582912,1870722,4,2813
14029698,1194307,3,3684
11425238,292487,4,3082
11470418,818416,3,3095
6405389,2126398,3,1754
15526223,928607,3,4043
821316,803596,3,257
14390312,1797112,5,3798
4682725,1973900,3,1267
9658525,2226615,3,2554
4717242,178860,2,1289
10545475,432162,5,2800
155531,281216,3,45
914924,1152362,5,275
10515536,756598,2,2800
2405594,432721,3,615
14361092,2128656,5,3796
8408129,2161543,5,2209
1289051,655837,5,330
3939939,544471,4,1102
16761904,821438,4,4356
14265635,2960,4,3756
10848645,1686399,5,2890
3311702,744513,5,886
956640,675111,2,290
10898510,2166512,3,2905
10628930,491513,3,2851
9014493,622702,4,2391
6408483,1571619,4,1754
5564183,827478,5,1553
15726775,1160120,3,4123
4930712,1526640,2,1329
16431812,359681,4,4306
13076559,112974,5,3444
5839029,2031359,3,1625
3063349,1542060,5,798
8780232,1988735,3,2366
612889,932284,4,197
3146392,778243,3,819
11916744,2571181,4,3197
12853611,1846483,1,3414
4028573,2616793,4,1110
11729940,516217,5,3151
879817,1223671,5,270
4711099,1334410,5,1277
14352508,563705,2,3787
6589725,69824,3,1799
1724495,1977244,5,454
6041168,2511644,2,1659
13981739,561921,4,3672
8436770,1162465,4,2209
15882240,1746058,3,4147
16526902,1620154,3,4315
9655390,2209307,5,2554
3184873,234275,4,831
7962063,583628,5,2139
9490269,2387463,2,2475
14909313,2524139,4,3905
1403976,1745040,5,356
2909797,521315,4,758
11980198,2322224,2,3222
8937842,1830690,4,2388
11793711,2105661,5,3160
3268585,820577,4,872
1750888,250572,4,457
15073831,204154,3,3925
15038532,1292726,3,3925
12780544,971999,4,3385
844131,570414,4,269
784215,1616773,4,252
5028172,449053,5,1401
7201487,2495043,5,1939
16276400,2578621,4,4266
16034087,906959,2,4216
9714947,286581,4,2578
16932548,2565504,3,4392
1435969,1121588,4,357
4304456,1078536,4,1174
9018104,2099784,3,2391
415493,2275537,5,175
13658350,1011574,3,3611
10219760,217305,4,2735
11151703,459386,3,2960
14882115,1915183,5,3905
12203513,669072,5,3274
167229,2432433,5,48
4898494,729650,5,1324
4342749,114296,2,1180
1986012,1218802,3,483
9599990,1028144,5,2525
16216293,1833903,4,4262
15385492,577518,2,3966
15837868,1799135,4,4141
11323076,1751471,3,3058
13137200,1820843,5,3463
5519105,1808891,4,1542
3957608,1768270,4,1102
4442599,1955407,4,1202
2747842,2053907,3,711
4035265,1108231,5,1110
15426853,325073,3,3984
17026576,914955,3,4402
4494340,2288053,4,1208
9727645,601892,4,2578
11339186,2230274,4,3071
15031099,2380050,5,3925
12439949,2634530,2,3320
9509989,1798307,4,2493
10368457,835271,5,2780
14315290,2544973,4,3782
13768699,801573,5,3624
3878830,1995910,3,1073
13400958,361070,3,3541
13095925,957535,4,3446
13373222,890932,4,3538
12842462,2330762,3,3414
3831300,2220366,3,1066
12338245,750646,5,3290
13972538,869329,2,3670
10872282,1784950,3,2897
5286311,1838226,3,1470
15870521,1274159,3,4141
1189570,1912807,5,313
6060718,1584498,4,1661
15417276,1743322,3,3972
5577769,1947275,2,1561
12921856,2349759,3,3427
13733935,1009556,3,3624
12123260,29457,4,3256
3131031,1829787,4,818
9935115,1567828,3,2617
12584459,900726,4,3347
6928283,514628,2,1865
15165263,1972444,5,3938
15639617,1066481,4,4080
6522802,545158,4,1798
6900768,2461433,5,1865
12678209,2537745,3,3368
12392013,601610,4,3312
7939972,2159218,4,2136
16568686,1397153,4,4330
15792324,191902,2,4127
9061746,76777,5,2395
6777913,2195899,3,1843
12519762,1590048,4,3333
3261204,368514,4,872
3010560,1839539,4,789
12979182,1782115,2,3427
9249285,1424313,5,2452
10801096,586832,2,2874
5580863,2145441,4,1561
10089285,1581300,5,2690
12204859,29008,3,3274
17333757,303748,2,4496
6006493,637487,2,1650
10483506,1979397,4,2783
15250592,1038168,3,3942
12125541,875683,3,3256
11596791,2368686,2,3113
10383184,2403913,5,2782
6595855,1276536,4,1799
10249710,315594,3,2743
11795314,382906,3,3160
6848043,389391,5,1861
2287236,905479,5,575
8872089,121229,3,2372
7566205,2088664,4,2016
3218806,581952,5,851
5611564,2136203,4,1561
15274118,2505164,1,3958
11157948,965381,3,2960
3511473,1713019,5,963
8797511,2570844,4,2371
4102863,1040258,3,1138
6657808,2550838,4,1810
16307435,2109261,3,4271
13691300,2633606,2,3617
7322608,2345215,2,1969
9340157,1392952,3,2460
11907843,2521387,4,3197
5030743,1602580,5,1406
7417460,614585,4,1983
13723404,102555,5,3624
6321215,2163553,5,1744
2871372,2592095,2,758
13688126,1302166,3,3617
10902118,309630,4,2912
12096895,2598936,5,3254
13734821,1215414,5,3624
8592066,2607235,1,2304
12454169,1730845,2,3320
13572985,714952,5,3605
10056868,184661,3,2675
7559351,993921,5,2016
6596659,1665392,5,1799
5816061,1379202,5,1615
14831230,1934110,2,3894
11804121,1264981,2,3161
10051476,861239,3,2675
12774052,1557175,1,3385
15126462,1255898,4,3936
9109589,282390,4,2423
7102388,616636,4,1905
14664251,430318,1,3860
9727189,2382711,4,2578
11483145,1694970,2,3098
5194062,2373946,3,1428
9816436,760702,4,2594
14492502,2369826,4,3825
16340032,1546545,3,4287
10999744,314635,5,2922
13761330,2022000,4,3624
8392324,87164,2,2200
8023989,594805,3,2152
416676,441553,3,175
10197548,1916277,4,2734
12157489,2094287,2,3265
502029,938714,4,187
6464465,220512,1,1771
1620577,751829,5,420
8839613,162474,3,2372
17120226,614585,4,4432
10598470,2553297,4,2847
8665243,232549,4,2342
4093314,679946,2,1138
12582681,2631246,3,3347
10975609,2560168,4,2920
7737287,2375380,4,2111
4691240,1859983,4,1267
14058306,520116,3,3703
6083420,2632868,3,1666
7405966,713391,5,1976
13520946,303657,3,3590
8974917,1953075,3,2391
10093179,327721,4,2690
1067162,853265,3,305
7095852,1962493,4,1905
16280797,898944,5,4266
6256653,495723,5,1719
11421528,5530,3,3082
471212,1309349,2,175
14912162,1794003,3,3905
3747578,670196,3,1035
2454990,975853,3,645
11869209,2077149,2,3174
10541899,391167,5,2800
9627723,787595,5,2533
3559386,2002444,4,985
1154529,1125519,3,313
369364,125258,3,148
10095499,2129065,5,2690
6625868,2414531,4,1799
7481145,1994794,2,2001
12830638,2072811,4,3403
12094172,1900331,2,3254
6409799,728958,5,1754
2488021,1007754,4,658
15756672,1018774,1,4123
2023752,82662,3,499
4931620,1340377,2,1329
12722886,1892539,2,3371
10821924,1939561,2,2874
13603113,346848,3,3610
699132,1902843,5,223
7757907,2634682,4,2112
16126315,1321145,3,4248
9211437,1384707,2,2452
6225401,2031127,2,1709
15725290,602189,5,4123
13178307,1213511,3,3469
9566340,1344474,4,2499
16552694,1141912,4,4330
3698370,2606872,5,1021
3160912,2580611,3,829
15239307,1819689,3,3942
410121,1479374,2,173
4499822,1449103,2,1216
7990450,789261,4,2149
10410632,456408,4,2782
8151115,615851,5,2171
9426450,1994798,4,2465
9881053,2421376,3,2612
4350754,1695944,4,1180
16109838,1245644,3,4227
3993096,1727232,3,1104
15457189,2064432,4,4027
16134330,2335260,4,4253
2106889,731232,3,548
4199468,953170,4,1145
14272400,249772,5,3756
8366188,1185461,2,2200
16172703,2050809,4,4256
4474166,2589365,4,1202
12762470,265848,4,3376
1866535,2524384,5,473
16329557,107297,5,4284
9552103,327821,3,2499
16065361,10593,4,4225
171099,685546,4,52
2991428,1537956,3,788
363313,835242,5,148
13313024,402389,3,3525
10134484,619672,3,2699
775903,1607762,3,252
5350832,1037622,4,1479
3329419,2399654,5,886
7411288,189005,3,1983
16522739,1384439,2,4315
16898889,1797880,4,4386
12487869,2535512,4,3321
14251399,1653431,5,3756
15218585,523744,5,3938
8218551,1849713,2,2176
2106360,192156,3,535
14666769,2479082,5,3860
8058288,975627,4,2152
12214908,2550496,4,3275
11386466,1613664,4,3079
7537532,1163189,4,2012
7689938,812629,3,2095
16114843,466910,5,4238
8882063,1456674,5,2372
10187846,2278338,4,2731
6965090,1456962,3,1877
16834912,252183,3,4369
16879683,500595,3,4384
4514924,2595715,4,1220
15177197,1235097,4,3938
9534082,254777,4,2498
9759710,1876754,4,2580
6966330,740272,1,1877
8797698,1163189,5,2371
8874629,1505446,5,2372
137353,2497026,4,30
11035331,1711575,5,2938
12666368,1765573,4,3368
16945658,2561682,5,4392
14194984,505081,3,3740
15779032,2017637,3,4123
9166038,1324830,4,2441
